,GENE,GSM769226,GSM769227,GSM769228,GSM769229,GSM769230,GSM769231,GSM769232,GSM769233
7937,SO3593,-4.704258607,-2.633812797,-2.961527366,,-4.064573232,-2.513750208,-1.718251707,-2.267637425
7938,SO3594,-2.597780347,-3.303356088,-4.420999421,-7.034235009,-3.132601234,-2.013581243,-2.379987295,-3.958595389
7939,SO3594,-2.017898811,-2.416768985,-3.021373508,-5.301281735,-1.425021281,-1.297866261,-3.322244527,-3.085163153
7940,SO3595,-1.744085038,-0.241171247,0.825089162,0.329458784,-1.976965445,-1.533297333,-0.713778015,-0.078959731
7941,SO3595,0.155924116,-2.565205982,-0.563795541,-0.007047292,0.170258475,1.313720561,,3.08752716
7942,SO3596,-0.847556281,-2.556265966,-2.702609403,-1.179023136,-1.27968856,-0.672240969,0.384417289,0.032937796
7943,SO3596,-0.984372363,-0.998208181,-1.924739717,,-1.525400106,-0.572704459,1.473007661,1.805743434
7944,SO3596F,-2.370426511,-1.204267766,-1.121464977,-0.259913072,-1.875227266,-0.581185712,-0.5962255,-0.829416671
7945,SO3596F,0.546302262,-0.488762647,-1.121369924,-0.503970229,-0.928919532,0.049210786,-0.691873014,0.49614808
7946,SO3597,-1.715083367,0.561040309,-3.883710683,-2.794512745,-2.416910417,-0.362771208,-0.406336876,-1.96237874
7947,SO3597,-1.826355145,-2.143842247,-1.265389942,,-2.762158867,-1.057954663,-2.340820855,-4.532676264
7948,SO3598,1.055840712,1.420867162,-2.67704736,-1.471589157,-1.261130705,-0.426056534,-0.628867051,-2.470159333
7949,SO3598,-0.15290694,-0.939617434,-1.474313428,-1.362258386,-2.114399162,-1.464406919,-2.346975679,-4.335391034
7950,SO3599,0.841755283,1.179583873,1.233323767,0.765516463,-1.026579487,-0.500688374,-0.147513279,1.125551359
7951,SO3599,2.073770132,1.839042884,2.133889042,0.271603073,-0.216399189,-0.259693663,-0.57284737,1.297547666
7952,SO3600,-2.837429889,-2.161056492,,,,-3.743013442,-7.192595287,-0.310609923
7953,SO3600,-2.984441927,-4.263876443,,-0.385582325,-4.907225146,,-3.243947324,-0.680041157
7954,SO3601,-4.103789319,-2.094501645,,1.396713495,,-2.844343512,-3.333064582,-0.698821641
7955,SO3601,-3.301878194,-3.322269025,-3.289679974,,-2.996794722,-2.913816168,-2.359587715,-0.506121899
7956,SO3602,-1.748914301,-3.17511086,-1.913205242,-7.729730926,-2.177544562,-2.811967291,-2.699866863,-1.416040035
7957,SO3602,-2.659307183,-3.495121833,-3.510910542,-3.490985211,-3.209076803,-3.437229909,-2.139666106,-1.039090933
7958,SO3603,-2.326756277,-4.476305149,,-0.457941631,-1.901357869,-4.261367919,-2.390166059,-1.109640521
7959,SO3603,,-7.974262432,,3.256449208,-1.968987388,-0.405140438,-1.974666457,0.028405601
7960,SO3605,-0.551838677,-0.868414318,0.044250258,-1.400218703,-4.04930111,-0.201302917,-1.798963604,-0.197423528
7961,SO3605,-0.402241941,-0.742023498,-0.961687325,-0.296150131,-2.141574618,-0.266042696,-0.620879243,-1.332863777
7962,SO3608,0.040810249,-0.775533709,-0.349120421,-3.184107018,-1.607463688,-1.224780954,-2.945647744,-3.032602155
7963,SO3608,-0.16846366,-0.650663603,0.336875337,-0.236057462,-1.532886281,0.092178252,-0.624266907,-5.243972246
7964,SO3611,-2.193998583,-5.416087325,-2.629791009,-2.95385261,-2.625648803,-2.097581331,-0.739535102,-0.069703631
7965,SO3611,-1.029754553,-2.260483545,-2.136043237,-2.714264244,-0.681912599,-2.249077175,-1.513608686,0.184069628
7966,SO3613,-2.037708781,-2.529295935,-3.348558839,-6.625724282,-3.033648585,-3.569226767,-2.90530984,-1.543412344
7967,SO3613,-4.436399423,-3.782859726,-2.742709327,,-5.651118457,-3.170132856,-2.455345785,-1.656483273
7968,SO3614,-3.39811579,-3.382428982,-3.521516036,-2.388601806,-4.28382768,1.782554751,-2.569428958,-1.394665773
7969,SO3614,-4.600965596,,-5.96053119,-2.457066333,-6.730222163,-3.140735142,-2.847417661,-1.928208357
7970,SO3615,-3.222036982,-2.895123173,-4.811814281,0.123599721,-3.813060776,-2.170775066,-2.583012818,-1.297685416
7971,SO3615,-3.256345681,-3.839330257,-4.173481355,,-2.724958277,-2.703896811,-3.244423713,-0.720275421
7972,SO3616,-2.477329459,-2.220787451,-2.187798358,-2.148392544,0.517457504,-4.445586787,-1.960869215,-2.233099064
7973,SO3616,-3.130189235,-2.561704577,-1.49866973,-2.189592076,-3.273734884,-1.566249225,-2.486499209,-0.625937385
7974,SO3617,-0.238992475,-1.435427281,-1.401700211,4.339106408,-2.272315309,-0.871493186,-0.775123234,-1.447964394
7975,SO3617,0.382644046,-0.866665024,-3.979218187,-0.589673176,-0.531788892,0.017636672,0.201346149,-0.11520154
7976,SO3618,-2.291101651,-1.690305472,-4.347014905,-1.455058049,-2.268270127,-1.504685983,-0.029678326,-0.221235253
7977,SO3618,-0.689717832,-2.33397066,,,-8.709581468,-0.42946659,-1.207046136,-1.064919783
7978,SO3619,-1.182208491,-2.768484772,-0.986556311,,-1.510013741,-1.163765493,,-3.374728154
7979,SO3619,-1.435362241,-0.593132167,-1.066562796,,-1.275394668,-0.281330602,-0.91823676,-4.51357145
7980,SO3620,0.64370124,-0.791468875,,-0.286369032,-0.123140386,-0.343504184,-1.651938177,
7981,SO3620,-0.295736519,-0.57442599,-3.048788568,1.133454318,0.229227352,-0.124764715,-0.513791,
7982,SO3620F,-3.330935539,-1.60373547,,-4.179213641,-2.178655752,-4.528610046,-2.492309307,-0.997808657
7983,SO3620F,,-2.148590885,-7.031246855,1.479167188,-6.117189508,,-3.792893212,-1.99894481
7984,SO3621,-2.843706625,-3.520230702,-1.92571164,,-2.656127432,-4.664575692,-2.056375129,-1.206439975
7985,SO3621,-1.716273325,-1.929994497,-2.825597708,-5.208457811,-3.277515222,-2.816589163,-3.240197082,-1.336226223
7986,SO3622,-4.297664043,-3.768058717,-4.285161663,0.743891041,-5.368359749,-3.335302466,-3.071022652,-1.295838297
7987,SO3622,-2.544690339,-4.637918517,-3.066807495,,-1.19179985,,-2.635513455,-1.398331208
7988,SO3623,,,,-1.461985017,-3.529334848,-2.291471011,,-0.958689378
7989,SO3623,-5.519511557,,,,-0.340165803,-2.965881027,-5.256063972,
7990,SO3624,-1.680777161,-2.8155746,0.083185005,-0.484957284,1.25292973,-0.683046526,-0.343549372,-1.606936182
7991,SO3624,-0.567136376,-0.515708088,-1.974671249,-1.007011588,-3.386869296,-0.628268218,-0.460892,-0.979090476
7992,SO3626,-2.950514817,-1.33724034,-3.696685986,,-3.145217463,-2.17724416,-1.057649394,-0.001834568
7993,SO3626,-1.389704903,-0.635967295,,-0.564788991,-1.545737937,-1.106301946,-0.762553853,-0.198696714
7994,SO3627,-4.546572556,-3.266329617,,-2.559263558,,,,
7995,SO3627,-3.07349325,-4.590518688,,,,,,
7996,SO3628,-2.738024488,-3.525983096,,,-8.052701123,-0.700117355,-4.46952339,-3.813988203
7997,SO3628,-3.920739135,-1.976631033,,-2.397168719,,-3.951713103,-1.383200954,
7998,SO3629,-1.096309857,0.861193186,-0.31624872,,-2.362279208,-2.860727658,-1.207435965,-2.317371183
7999,SO3629,0.626156142,0.261617839,-1.066925208,-0.274738672,-2.352890858,-0.274584305,-0.875420919,2.838489612
8000,SO3630,,,,,-4.342678755,,-4.851909171,
8001,SO3630,-8.560370215,,,,-0.255182327,,-2.875551008,-2.98226114
8002,SO3631,-0.673764524,-1.599480898,-1.752670499,-1.887048579,-2.203053174,-2.526060134,-2.351847106,-1.539914205
8003,SO3631,-1.652375393,-1.38978925,-1.577226728,-1.203677605,-3.71368966,-2.037579099,-1.500137474,-2.243403368
8004,SO3632,-2.491220639,-1.173023928,-2.464508436,2.512081162,-4.377547724,-2.485928943,-1.977404932,-4.230619847
8005,SO3632,-0.529123249,-1.973537183,-3.529337145,-0.921983528,-1.906089989,-0.675657332,-2.32119511,-1.79735544
8006,SO3633,-1.642526431,-2.07927382,-2.736598955,0.054965854,-2.503335298,,0.363383644,-0.929934543
8007,SO3633,-3.173787387,-2.178555385,-3.438939852,-1.487399692,-2.484717677,-1.28045816,-1.491500092,-1.810708364
8008,SO3634,-0.042453747,-1.149189601,-1.353307294,-0.630442022,-0.912925409,-0.225928644,-0.879851809,-0.586692112
8009,SO3634,-2.009846645,-0.982934931,-1.254219806,-4.329262417,-2.651297247,-1.318608847,-0.555964009,-1.528725051
8010,SO3635,-1.840209808,-2.280420745,-2.819355444,-2.737678383,-2.064924032,-1.879235374,-2.554962086,-1.643137856
8011,SO3635,-2.22848694,-2.363225522,-2.346314577,-1.695095268,-2.595742505,-1.489191647,-1.273698736,-1.956824163
8012,SO3636,-1.395676637,-2.022714317,-1.744288309,-1.767145994,-2.441909072,-0.986098683,-1.705332285,-1.389605979
8013,SO3636,-2.614437363,-2.600220077,-2.231180389,-5.820006017,-2.683631836,-2.060181227,-1.185565429,-2.055962082
8014,SO3637,-2.494842827,-2.527552411,-2.399513492,-1.697766539,-3.010745757,-1.419856252,-0.426111448,-1.508302483
8015,SO3637,-1.542889697,-2.30634309,-3.049722492,-2.682680644,-2.176984616,-2.329537273,-2.131174423,-1.543014936
8016,SO3638,-1.301391136,-2.823334674,-5.877894638,-2.224475907,-1.563900436,-0.980073156,-1.161105009,-1.238355974
8017,SO3638,-3.884675519,-2.299335786,-4.6292102,,-3.485166231,-1.537116762,-1.717109388,-2.691220704
8018,SO3639,-0.734380895,-1.676332736,-1.855518087,-3.189068222,-1.96809613,-3.03582576,-2.36920298,-1.853038327
8019,SO3639,-2.258993704,-1.734263963,-1.991901331,-2.048600327,,-1.819234973,-1.011227168,-2.484295449
8020,SO3640,-3.028866446,-2.77197131,-2.42497573,-3.113063093,-3.336831421,-2.013847225,-1.717758531,-2.00786909
8021,SO3640,-1.110478653,-1.999730104,-2.588841981,-1.650576624,-1.542953496,-1.58113058,-1.688637931,-1.353736202
8022,SO3641,-3.955362857,-4.711120376,-4.390212291,-4.831129468,-3.769703427,-4.534737515,-2.708600638,-1.836417421
8023,SO3641,-2.945847726,-4.375567063,-2.612193195,-14.47682812,-3.370028741,-3.829766802,-3.35348282,-1.423646842
8024,SO3642,-4.969193012,-4.774971828,,,-3.637329319,-4.571957944,-2.863527496,-1.25674524
8025,SO3642,,-6.550966829,-9.783366241,,-4.770346776,-3.915233036,-2.415730969,-1.333686506
8026,SO3643,-0.038308719,0.172406035,-1.169817732,1.262598223,-1.324514518,0.484581125,0.0824369,0.146602744
8027,SO3643,-0.521124735,-0.413789138,-1.09220086,-2.3439513,-1.027754217,-0.442546134,-0.950408328,-1.725431736
8028,SO3644,-0.502268972,-0.730729382,,-1.052307431,-1.052349406,-1.037978533,3.869691236,0.960432598
8029,SO3644,-2.012756946,-2.552362397,-2.276987221,-3.996063513,3.566760361,-1.03920522,-0.849132093,1.972126479
8030,SO3645,-1.381923136,-1.510579559,-1.005459829,-1.201550284,-0.678620772,-0.702359902,0.674421291,1.497782198
8031,SO3645,-0.882115771,-1.094556855,-4.072128865,-2.134507936,-0.178921164,-0.218359576,1.273691344,1.570127736
8032,SO3646,-3.871375951,-3.076130769,-2.070740963,,-5.41096288,-2.413454191,-1.169596776,-0.418908746
8033,SO3646,-2.048173303,-2.386993507,-3.258557335,-2.996059907,-3.370889917,-2.164278843,-2.327167951,-0.449271277
8034,SO3647,-3.058489525,-4.424918802,-5.572757499,-5.510401331,-4.607611469,-4.530047481,-3.081625389,-1.731330208
8035,SO3647,-3.043240291,-3.381812211,-3.460405169,-10.12234485,-3.565165688,-4.123732221,-3.253000804,-1.486435242
8036,SO3648,-11.72959273,-3.202154349,-4.469616175,,-3.316560355,-2.530188824,-3.217505494,-0.181140484
8037,SO3648,-2.674554271,-2.769432231,-5.174585275,0.434702173,-6.161328086,-3.170640153,-1.99624144,-0.647477079
8038,SO3649,-2.058433976,-2.387050768,-1.210985071,-2.863444166,-2.492848073,-1.941482852,-1.463414008,-0.29858759
8039,SO3649,-0.714481548,-1.382190093,-0.717926233,-3.679830354,-2.295962899,-1.759096655,-1.187281366,-0.349892934
8040,SO3650,-1.627496962,-1.694423795,-1.655861444,,-3.877189628,-2.452343696,-2.23386788,-1.534951183
8041,SO3650,-1.333213517,-1.492572963,-2.172716026,-2.261224279,-2.825339374,-2.033392674,-1.503153103,-1.385398382
8042,SO3651,-1.238100733,-1.421575719,-1.971325234,-1.816000821,-3.08081196,-1.809885681,-1.383146729,
8043,SO3651,-1.478976993,-1.954919832,-2.88221009,-2.208097895,-2.538564083,-1.390945853,,-2.405352719
8044,SO3652,-3.489064408,-3.198298927,-2.926342036,,-4.666065651,-3.396040611,-2.612884718,-1.922368918
8045,SO3652,-2.364803886,-2.920179871,-3.19105602,-5.796898491,-3.305032551,-3.362216586,-2.809543428,-1.890281541
8046,SO3653,-2.388883531,-3.507264822,-2.352253694,-4.334571303,-3.352499454,-3.323770728,-1.944758228,-1.178733948
8047,SO3653,-1.454132704,-2.552796737,-4.00635527,-3.948070307,-3.140009811,-3.080837304,-2.42325821,-1.365329217
8048,SO3654,-5.453608582,-4.582893834,-3.583578279,,-3.381291144,-2.554110389,-1.95506463,-0.909809481
8049,SO3654,-2.278536837,-1.540184586,-4.193661492,-6.174131472,-2.803829605,-3.872203625,-3.03489876,-0.550607586
8050,SO3655,-2.265856417,-1.874929946,-3.794362139,0.695216234,-2.620171503,-2.268005879,-2.702848276,-0.743333362
8051,SO3655,-3.273253129,-3.127633854,-2.128912957,,-2.723986622,-2.924115613,-1.768635734,-0.688229841
8052,SO3656,-4.724171574,-5.044769976,-4.471328146,-6.471728454,-2.848831573,-3.670734326,-2.987328942,-1.431278787
8053,SO3656,-4.477362191,-3.950520396,-3.184197148,,-6.444572551,-2.480437,-2.450424086,-1.624998918
8054,SO3657,-2.761890857,-3.237443706,-4.77380528,-2.75715034,-3.069303566,-1.982652133,-1.11218874,-1.870382336
8055,SO3657,-1.918060973,-1.530274308,-2.744393928,-2.897401216,-1.946225937,-3.553332305,-0.808230783,-1.045697948
8056,SO3658,-1.291298865,-1.754593546,-1.728060088,,-1.212796543,0.473100065,0.797660528,0.507326272
8057,SO3658,0.985754103,-1.716966364,0.391133938,,-0.617793606,-0.099326329,0.040852371,0.693251677
8058,SO3659,0.591480172,-0.632959191,-0.14991633,0.00918637,1.153972209,1.810862215,1.564190242,1.017718875
8059,SO3659,,-1.345893152,-2.198434912,,-1.200234153,0.587763407,1.126691775,0.109088539
8060,SO3660,-0.836886099,-0.837548336,-1.050309616,-0.36068491,-1.678801513,-0.70792028,-0.913157418,-1.665194455
8061,SO3660,-0.419258645,-0.472423763,-0.133295189,-1.054420673,-2.070881122,-1.80505843,-0.87158883,-0.836024013
8062,SO3662,-0.835908681,,-0.27050315,-1.183044885,-3.848796413,-0.112400681,-0.491531209,-0.224189943
8063,SO3662,,0.255217914,,0.199716696,-2.17423011,-1.983266109,-0.934900585,
8064,SO3663,-0.850306549,0.884196464,0.910251253,1.06149405,0.839581858,0.625548327,-1.131678289,0.347880776
8065,SO3663,0.295649844,-0.799950831,-0.068655198,-3.007613529,-1.184722782,0.461488215,-1.366048072,
8066,SO3663F,-0.893638819,2.037216065,-3.963791175,3.49998399,-2.100341942,-1.10199722,-1.057780037,0.191048107
8067,SO3663F,0.240627586,,-1.438364234,3.938597616,2.519732346,2.139363903,-1.130736781,-0.914164061
8068,SO3664,-1.527348041,-2.642594616,-3.40423226,-2.399345881,-2.039248515,-1.810862751,-2.544303397,-2.230611239
8069,SO3664,-3.530320653,-2.837578616,-2.969830809,,-4.77363303,-2.611617931,-2.611144725,-3.025878876
8070,SO3665,,,,-0.99756531,-0.847511142,-2.951241203,-1.074067216,
8071,SO3665,-2.777697318,,-1.588995484,-2.946161342,-1.516404644,1.436121065,1.859029571,-2.04987162
8072,SO3666,-0.12892794,0.309156892,,,-0.962975782,-3.834485666,-0.932333203,-0.816008891
8073,SO3666,-0.290446538,-1.368212169,,-2.313053079,0.189925631,,-0.431063494,1.004386284
8074,SO3667,0.659375574,0.333865568,-0.207785508,0.411458469,-1.436365717,-0.419349156,-0.701728016,-0.799320285
8075,SO3667,-1.120268875,-0.177102175,0.028428923,-0.066530345,-2.375605963,-1.65229084,-0.495081076,-1.576478331
8076,SO3668,0.425871508,-0.302345946,-0.7385491,-0.464883813,-1.092825458,-0.760194946,-0.683185881,-1.150121397
8077,SO3668,-0.311616513,-0.44540581,-0.649519006,0.115992743,-1.998923271,-0.249120285,-0.11043105,-1.295161984
8078,SO3669,0.349575689,0.549951843,0.405506813,0.31406877,-0.778004595,0.069210294,0.886064019,0.062097579
8079,SO3669,1.338170726,0.269165983,-0.121512533,0.643897854,0.251891286,1.143480285,0.941040329,0.69625203
8080,SO3670,2.663826301,2.765285591,2.904350004,3.150803313,1.603357443,3.062456332,2.857285381,2.975057111
8081,SO3670,3.685699507,2.821664128,3.185337639,2.449520023,2.491092936,2.102867905,2.168839688,2.974334061
8082,SO3671,-0.552421936,0.498090547,0.11937094,-1.116985902,-0.001284618,0.970697126,1.257686218,0.393116575
8083,SO3671,1.773438518,0.471551263,0.234675025,0.902188597,0.958703819,1.493111755,1.48201097,1.323783091
8084,SO3672,-1.751865988,-1.826656212,-1.870202139,-2.748765329,-1.479776066,-0.861740005,0.932610581,1.032963156
8085,SO3672,-0.489834986,-0.124637607,1.43830794,,-1.825023805,-0.237519432,0.22462069,1.408726191
8086,SO3673,0.287833919,-2.220745531,-1.582069486,-1.01867327,-0.829610541,0.431780234,-0.379012113,0.18672716
8087,SO3673,-4.348401902,-3.271664763,-2.83622401,-1.359488615,-0.917527517,-0.504069326,0.445431205,-0.247764886
8088,SO3673F,-1.438123485,-3.755054953,-2.718057055,-4.010026339,-1.616527594,-1.18660847,-0.347600663,0.60054547
8089,SO3673F,-3.424150921,-2.272300619,-1.977453031,-0.015138115,-0.105929799,-1.447285573,-0.415253394,0.611167723
8090,SO3674,-2.556410383,-2.333367641,-2.217896993,-5.609119,-1.843707346,-3.227863075,-0.316665604,0.187622826
8091,SO3674,-0.852587447,-2.435835844,-0.641146329,,-1.506859421,-1.597184908,-1.289497076,-0.189785895
8092,SO3675,-1.168247206,-2.254966809,,,-2.579376874,-3.431851656,-1.540977272,-0.606307992
8093,SO3675,-3.389494011,,-3.32545173,2.714646431,,-3.203470562,-0.684413789,-1.229539502
8094,SO3676,-0.387097546,-0.514068018,-1.10716312,,-0.595922091,-0.813456275,-1.137267926,-2.056216632
8095,SO3676,-0.211978153,-0.931975133,-1.175096446,-0.931190398,-2.048005334,-0.89752882,-1.340971625,-1.198413906
8096,SO3676F,-1.282070074,-1.782680022,,-2.143066063,-2.407434854,-2.640492636,0.55478863,-0.945500233
8097,SO3676F,-1.195509218,-1.658794906,-2.271716463,-1.726204992,-1.926235046,-1.570761646,-1.66089081,-0.848205975
8098,SO3677,-2.619102834,-2.697210602,,2.449918822,-4.359696165,-2.851046412,-4.221714649,-0.628453121
8099,SO3677,-3.118135112,-2.721956043,-6.787888917,,-1.602838875,-1.841022798,-1.86135711,0.11680057
8100,SO3678,-1.32994209,-2.502049688,-1.795747235,-10.74646108,-2.677314793,-3.89467797,-2.423182225,-0.341490184
8101,SO3678,-3.084087586,-3.571946882,-2.581235548,-4.961646673,0.460747935,-3.384304146,-1.629942821,-0.260337049
8102,SO3679,-1.581536518,-1.233058097,-1.33224914,-1.542581868,-2.252624634,-2.14812413,-0.909574035,-0.840532271
8103,SO3679,-0.992524944,-2.171175185,-8.815391381,-2.812252381,-1.948367178,-1.730949561,-1.50603745,-0.794825378
8104,SO3680,-2.610879357,-1.692016247,,,-6.285869422,,-1.058630105,-1.03553956
8105,SO3680,-1.280859049,-1.745164389,,-0.637716587,-2.937013511,-3.462511204,-2.51597141,-0.908626743
8106,SO3681,-0.613114222,0.121848825,0.681434927,-4.690792745,-1.041074619,0.303017305,0.918114218,1.832732222
8107,SO3681,0.769033819,-0.560333553,0.196973621,-1.503768249,0.199050444,0.30790106,0.614961404,1.948433072
8108,SO3682,0.932273738,0.355659031,1.410616712,0.456370972,0.710972738,0.908197629,1.738334085,2.381363947
8109,SO3682,1.840731769,1.317267957,-0.160124307,-0.031329888,0.843116506,1.266746746,1.393311629,2.210698877
8110,SO3683,-0.641929752,-1.232316282,-2.903513455,-4.612944484,-1.454298985,-1.691108584,-1.107471285,0.610250621
8111,SO3683,-1.76393029,-1.633419166,-1.756815198,,-2.085937524,-1.810968442,-0.952742707,-0.051226738
8112,SO3684,0.771901399,-3.163245112,-0.217611289,-1.097496925,3.395102355,-0.99080831,-0.874220502,0.870304041
8113,SO3684,-1.287593657,-0.500307497,,-1.436191909,-3.629511718,-3.157206781,0.090073321,
8114,SO3685,-0.120365893,-7.588888973,,1.472035681,-0.222505026,1.27223605,1.930863334,2.032426306
8115,SO3685,-4.407354441,-4.999837952,-4.068626776,-2.841891022,0.467378504,1.227026517,1.607108598,3.111419376
8116,SO3686,-1.65474586,1.109081867,,,2.615255752,2.184736204,2.294321964,3.197699657
8117,SO3686,,-2.891209926,1.207528964,-3.445774778,5.129620851,4.137492117,3.268045096,3.360107921
8118,SO3687,0.395306168,-2.078299161,-3.500346269,-0.162703943,4.292540115,5.046324253,5.250784495,4.429547851
8119,SO3687,,-1.724186602,,2.029158417,3.136141809,3.674865399,4.91519643,3.951716727
8120,SO3688,0.628375107,-0.470019995,-2.299455488,-0.789340627,-0.052677057,1.003832711,0.854944877,1.299335136
8121,SO3688,0.308238479,-0.529319272,0.923379142,-1.059673364,1.227762684,0.736017334,0.791016634,0.200992776
8122,SO3689,0.217963451,-0.043269005,-0.533982952,-0.038979377,0.368320626,1.468904604,0.881163211,0.926673962
8123,SO3689,-0.923624498,-0.776845111,-0.863162479,,0.762549291,0.22689315,1.208627283,0.401509177
8124,SO3690,-0.934392474,-1.06056816,-2.549434514,-1.904503433,-1.358212237,-1.988971016,-1.348842367,-0.199936862
8125,SO3690,-1.554086068,-1.129436692,-1.518736305,-0.581155047,-1.939477505,-0.193878614,-0.373191024,-1.489108261
8126,SO3691,,-1.815134998,-2.149745299,,-0.532408812,-2.600619661,-0.783983029,
8127,SO3691,-1.003996223,,,-0.950875092,,-0.8530796,-1.703240209,-0.997302023
8128,SO3692,-1.468471593,-2.090175221,-4.589713256,,3.354431911,-1.452277131,-4.920860232,-1.874747736
8129,SO3692,-2.179412484,-0.738054495,-1.726897621,0.583770007,-2.006016043,-3.696518408,-1.815681818,-9.240523696
8130,SO3693,-3.020459499,-1.605637345,,-0.681407784,,-2.783182068,-0.590174762,-2.174137448
8131,SO3693,-0.396609864,,,,-3.296479904,-0.593489203,-0.296520199,-0.340013912
8132,SO3694,,,,-7.853245436,,-3.581766389,-3.271112635,
8133,SO3694,-1.745405555,,-1.765635381,-0.756122105,-4.867432018,-1.364319143,-1.871758442,-4.268839571
8134,SO3695,-4.503581929,,-4.086510894,-4.04573665,-3.91676838,-2.909207326,-3.002868884,-4.421731098
8135,SO3695,-2.921761034,-4.594572406,-4.13855794,-4.991851704,-4.295278518,-3.903806646,-4.22992839,-3.468535361
