CONCEPTS,CONCEPT,vector1,vector2,vector3,vector4,vector5,vector6,vector7,vector8,vector9,vector10,vector11,vector12,vector13,vector14,vector15,vector16,vector17,vector18,vector19,vector20,vector21,vector22,vector23,vector24,vector25,vector26,vector27,vector28,vector29,vector30,vector31,vector32,vector33,vector34,vector35,vector36,vector37,vector38,vector39,vector40,vector41,vector42,vector43,vector44,vector45,vector46,vector47,vector48,vector49,vector50,vector51,vector52,vector53,vector54,vector55,vector56,vector57,vector58,vector59,vector60,vector61,vector62,vector63,vector64,vector65,vector66,vector67,vector68,vector69,vector70,vector71,vector72,vector73,vector74,vector75,vector76,vector77,vector78,vector79,vector80,vector81,vector82,vector83,vector84,vector85,vector86,vector87,vector88,vector89,vector90,vector91,vector92,vector93,vector94,vector95,vector96,vector97,vector98,vector99,vector100
"['GO:0008373', 'GO:0010197', 'GO:0043430', 'GO:0070196', 'GO:0071959', 'GO:0072592', 'GO:0098774']",GO:0008373,0.55674666,-0.5162896,0.6558685,0.0832539,0.23935735,0.11169382,0.606569,0.07957078,0.8634567,0.09617657,-0.18163052,-0.9802864,-0.09474162,0.878753,-0.7940767,-0.6462168,-0.16508338,-0.3618028,-0.4280448,0.39687067,1.0568005,-0.21621697,0.74400103,-0.073286586,-0.66243905,0.65195584,0.11369969,0.21876965,0.49065387,-0.2277673,-0.72197896,0.15498467,0.6029057,0.90512013,0.5005774,-1.1223975,0.37486777,-0.36355257,0.39760855,-0.65865856,0.21481384,0.83267665,-0.6019298,-0.009476914,0.5985696,0.51318514,0.20025599,0.19699736,0.96623605,0.06649853,-0.6185359,-1.0595789,0.7201533,0.4767551,0.42081863,-0.32557005,-0.2928532,-0.3988908,0.04666876,0.24136584,0.13253704,-1.2251725,-0.44689313,0.10733613,0.63442755,0.6479238,0.6884185,-0.6087227,0.49779597,0.047437973,-0.24573235,0.41634992,0.25889072,-0.37753054,-0.35217953,0.3576821,1.2667525,-0.15621006,-0.77924496,-0.3814351,-0.08056626,0.8391852,0.12779234,-0.4700105,-0.68474615,-0.488665,0.7086234,-0.8902364,-0.8340105,-0.17341006,-0.4109914,0.23533753,0.17267343,-0.9333994,-0.0013762598,0.7617859,-0.20703885,0.18116131,0.26384428,-0.064611174
"['GO:0008373', 'GO:0010197', 'GO:0043430', 'GO:0070196', 'GO:0071959', 'GO:0072592', 'GO:0098774']",GO:0010197,0.44597837,-0.36479947,-0.5500645,-0.2064354,-0.07570591,-0.69546884,0.38791502,0.3356525,0.9255613,0.07641409,-0.13286753,-0.17175083,0.18829633,0.40216458,-0.09265281,-0.834773,0.07294756,0.0016095416,-0.4751603,-0.18314053,0.29576817,0.13563237,0.073597625,0.24961439,-0.5521601,0.2935739,0.054376427,0.24153396,0.00208536,-0.13414437,0.36575785,0.17013058,-0.0676272,0.43782753,0.53555554,-0.29067788,-0.5627596,0.24214326,-0.5175526,-0.3675773,-0.0012294328,0.3704166,-0.44940487,0.69281954,-0.11354422,0.4282618,0.43068916,-0.0346893,0.51909316,-0.6280381,-0.5232573,-0.68714476,0.3049726,-0.48151383,-0.08808552,-0.12424878,0.26580402,-0.28606817,0.44103572,0.32738566,0.036448512,-0.4228936,0.2658099,-0.2204619,-0.28786626,0.43177706,0.05999194,0.35703012,-0.51260304,-0.25083527,0.2155771,0.15939146,0.06117794,-0.47395307,-0.0001625252,0.07931249,0.20319457,0.28490812,-0.57963645,-0.049291007,0.3172444,-0.44973242,0.03638768,0.27584675,-0.46705332,-0.34444475,0.40994504,0.20724508,-0.08974503,-0.15240091,-0.62266856,-0.2785064,-0.24202389,-0.9463612,0.048394516,-0.17641738,0.6045605,0.1493493,0.0022998254,0.040670257
"['GO:0008373', 'GO:0010197', 'GO:0043430', 'GO:0070196', 'GO:0071959', 'GO:0072592', 'GO:0098774']",GO:0043430,0.30326524,-0.046412386,-0.24820201,0.044808857,0.099511206,0.0122745065,0.23899043,0.0070678648,0.26298362,-0.037878904,-0.14141627,-0.20784172,0.09002261,0.3785793,-0.01202913,-0.51280427,0.14487045,-0.34578508,-0.2935044,-0.18238775,0.24650918,0.3037638,-0.08773344,-0.0626325,-0.3897516,0.051259115,-0.16997735,0.165782,0.06414723,-0.13794607,-0.014195764,0.053386685,0.1746693,0.07284656,0.18650436,-0.20371503,-0.10519193,-0.29032815,-0.16028361,-0.07716311,0.09973438,0.27638677,-0.014407322,0.12628779,0.1882102,0.052559804,0.09626057,-0.003964171,0.35589787,-0.04736806,-0.35331437,-0.37289712,0.25204983,-0.27080226,0.24660929,0.1595669,0.000946188,-0.10325083,-0.024931064,0.19999892,-0.27298942,-0.2842359,0.0075650774,-0.24612501,-0.017930988,0.004403411,0.3131206,-0.079757586,-0.07170484,-0.063604675,0.17433807,0.10311836,0.102906674,-0.23069006,-0.004596644,-0.017578559,0.10598733,0.19308034,-0.17804857,-0.016913896,0.1938737,-0.10429001,-0.057282113,-0.08108936,-0.12934458,-0.03342224,0.5153164,-0.019236868,-0.23001996,-0.08591274,-0.33250144,0.11973939,0.11247652,-0.49476078,-0.17549954,0.080301695,0.050212074,0.046854347,-0.2505718,-0.03310866
"['GO:0008373', 'GO:0010197', 'GO:0043430', 'GO:0070196', 'GO:0071959', 'GO:0072592', 'GO:0098774']",GO:0070196,0.3307302,-0.2736278,-0.32591283,0.13923767,0.09465848,-0.04618025,0.48921022,0.04920471,0.5381674,-0.16114035,-0.12631807,-0.6912836,0.09897062,0.32644323,-0.011070818,-0.75310063,0.17185366,-0.61644006,-0.61712086,-0.17993669,0.46768922,0.63415486,-0.11959633,0.16342369,-0.45594433,0.40721384,-0.18732668,0.13439375,-0.08226043,-0.2611126,0.31103173,0.26872656,-0.013592947,0.2751316,0.31204697,-0.22384572,-0.019814238,-0.25197303,-0.28936744,-0.10800112,0.078507274,0.25884408,0.27499887,0.35071003,-0.028963502,0.11939765,0.24450165,-0.056271046,0.6992761,-0.25362843,-0.5637403,-0.77769107,0.54150563,-0.36271718,0.1189014,0.17447388,-0.09826221,0.20920648,0.25187463,0.54590285,-0.20842631,-0.20537183,0.24593653,-0.44996908,-0.20903419,-0.1425809,0.38513744,0.022711797,-0.54439104,0.090517186,0.3070289,0.16030751,0.3272181,-0.408865,-0.1462113,-0.0104859,-0.0055008726,0.096076556,-0.18064338,-0.09170959,0.14628062,-0.21359706,-0.16374011,-0.16090025,0.0033169687,-0.15155515,0.42541453,0.106428556,-0.29773074,0.11452004,-0.23192945,-0.052632675,0.05756233,-0.5497816,-0.22197236,0.07692358,-0.17904365,-0.019370887,-0.1936212,0.13216184
"['GO:0008373', 'GO:0010197', 'GO:0043430', 'GO:0070196', 'GO:0071959', 'GO:0072592', 'GO:0098774']",GO:0071959,0.5495829,-0.33805445,-0.6273609,0.03118265,-0.10560967,-0.64542645,0.35368243,0.16883399,0.6816187,-0.22306484,-0.006711174,-0.02886154,0.12992239,0.3243334,-0.27497393,-0.8112652,0.0008899507,-0.5281362,-0.62979794,-0.31337053,-0.13065705,0.43379742,0.20874286,0.10009298,-0.53778726,0.10432923,-0.094707325,-0.017638305,0.10564839,-0.47644266,0.52028984,0.8518992,-0.10642478,-0.47139677,0.8389435,-0.64855635,-0.67441165,0.36291704,-0.32962742,-0.12145641,0.101044275,0.2351553,-0.15112089,1.0563455,-0.04260147,0.55649024,0.4946267,0.4262785,0.29621068,-0.23198946,-0.6958028,-0.77884746,0.37917855,-0.53554684,-0.063207045,-0.6772191,0.27947387,0.14735283,0.07427535,0.35849836,-0.70753247,-0.43062466,0.72014475,-0.32545933,-0.09392405,-0.29296243,0.5440667,0.058694296,-0.19638948,0.15142006,0.31670323,0.05711128,0.32731253,-0.03714247,-0.24985757,-0.18274008,0.2185241,0.3034087,-0.08412323,-0.042520095,0.014787747,-0.14188254,-0.087337606,0.32753053,0.3941124,-0.28088072,0.75582296,0.0921755,-0.17693593,0.5061471,-0.76464885,-0.2757065,0.29203776,-0.76202554,0.052200265,-0.09368403,0.5945671,0.3333255,-0.07957017,0.018797807
"['GO:0008373', 'GO:0010197', 'GO:0043430', 'GO:0070196', 'GO:0071959', 'GO:0072592', 'GO:0098774']",GO:0072592,0.70524037,-0.2609799,-0.6409957,0.14767016,-0.4064338,0.23351642,0.40038505,0.37345618,0.23216482,-0.62499326,-0.1730676,0.1860409,0.12776199,1.2018853,-0.096124284,-0.7188442,-0.47011495,-0.32957786,-0.5403812,0.017565576,0.38208374,0.7828245,0.37704003,-0.27934706,-0.052693363,-0.110446714,-0.15237612,0.02826221,0.07402013,-0.13292944,0.4492765,0.568262,-0.06339224,-0.1891926,0.47320166,-0.05910014,-0.041428916,-0.25193444,-0.29446492,0.037748676,0.2842375,0.40410203,-0.015183283,0.5382302,0.47161373,0.1478285,0.44943476,0.21306907,0.23713169,-0.32190937,-0.60434353,-1.0405141,0.41419592,-0.32552397,0.05283699,0.1521007,-0.047663584,-0.14429949,-0.059239596,0.045516226,0.07683586,-0.34024346,0.39585674,-0.416082,-0.09582683,-0.46058655,0.8477697,0.013807815,-0.6834928,0.005421289,0.26037502,0.36233932,0.2990902,-0.5523706,0.08533935,0.2769486,-0.053609245,0.41854486,-0.061944634,-0.59397423,0.1763505,-0.4296067,0.025922354,0.16554275,0.061081108,-0.2916721,0.16588779,0.09491446,-0.22388285,0.5955482,-0.50923294,0.31635284,0.28107134,-0.6305343,-0.1504935,-0.5277558,-0.13732672,0.08497082,-0.07972036,-0.21588305
"['GO:0008373', 'GO:0010197', 'GO:0043430', 'GO:0070196', 'GO:0071959', 'GO:0072592', 'GO:0098774']",GO:0098774,0.20850156,-0.15303622,-0.36784157,-0.27373937,0.15531167,-0.46383238,0.31890306,0.24029711,0.69297117,0.1836645,-0.11236923,-0.44156674,0.43092445,0.6305039,-0.2783508,-0.93017876,0.3648335,-0.386423,-0.39498425,0.015215055,0.084721066,0.36200848,-0.0929618,0.3691176,-0.8486065,0.45000792,-0.044401236,0.13849056,-0.11870486,-0.28171924,0.17369264,0.045767426,-0.2520668,0.24583286,0.3830846,-0.2923307,-0.5348769,-0.08722567,-0.28887028,-0.34945452,0.061152898,0.22345735,-0.33117026,0.61383855,-0.20959608,0.4423923,0.093200885,-0.22726637,0.58566797,0.08015731,-0.7146084,-0.44853994,0.37813473,-0.39256355,0.12473105,0.11355082,-0.14427446,-0.15617959,0.04295496,0.3618915,-0.46293747,-0.7121049,0.14055768,-0.41203284,-0.20953819,-0.0033592945,0.0017032764,0.14869075,-0.51074445,-0.08547251,-0.05878543,-0.07242193,0.468435,-0.17053017,-0.15211685,-0.057197753,0.22394466,0.24714687,-0.28306335,-0.012558317,0.48387933,-0.16206755,-0.35017872,0.38721153,-0.3467112,-0.03242108,0.621197,-0.0070437216,-0.5216827,0.05213757,-0.4314034,-0.021388842,-0.25380853,-1.0572965,-0.13153572,0.19584957,0.28798124,0.34224898,-0.079947546,-0.30693844
"['GO:0005618', 'GO:0006118', 'GO:0010469', 'GO:0015671', 'GO:0031012', 'GO:0040007', 'GO:0043297', 'GO:0043580', 'GO:0045097', 'GO:0048872', 'GO:0051213', 'GO:0070812', 'GO:0097455']",GO:0005618,0.6245552,0.3298377,0.00965525,-0.109269835,0.68553597,-0.23695646,0.17141004,-0.37970445,0.6632135,-0.2506022,-0.16949716,0.16175108,-0.3186738,0.57831204,-0.36679956,-0.8554336,0.1419867,0.029844098,1.3102675e-05,0.12222162,-0.1292114,0.59385157,0.8711989,0.48441693,-1.2206956,0.19025828,-0.6267354,0.8489683,0.14778908,-0.057079963,-0.22582112,0.19039215,-0.32845908,0.23917371,0.2612631,-0.08629932,-0.57123995,-0.48528868,-1.0721089,-0.5612099,0.09902715,0.45462593,-0.6490393,0.75524515,0.466029,0.4280661,0.2765852,0.15357801,0.6156886,-0.0068318453,-0.9612646,-0.44027832,0.48734486,-0.86046547,-0.5359778,0.13927494,-0.27977479,-0.16463871,-0.3962226,0.27331665,-0.72964597,-1.5160884,-0.5771647,-0.54128015,-0.39946496,0.37488958,-0.10423544,0.15486857,-0.35635895,-0.29561517,0.17344028,-0.173597,0.415186,-0.3458106,0.14351587,0.24759239,0.9015542,-0.24988954,-1.2789743,0.017531551,0.95290905,0.44947353,-0.38000047,0.31778318,-0.40661702,-0.0057488685,0.7709128,0.0027084346,-0.5306778,0.0903448,-0.7864119,0.2275657,-0.06913613,-1.867133,0.34501326,0.228606,0.123369366,0.88586885,0.36448377,-0.77922696
"['GO:0005618', 'GO:0006118', 'GO:0010469', 'GO:0015671', 'GO:0031012', 'GO:0040007', 'GO:0043297', 'GO:0043580', 'GO:0045097', 'GO:0048872', 'GO:0051213', 'GO:0070812', 'GO:0097455']",GO:0006118,0.33928284,-0.22182077,-0.2696688,0.28349867,0.07021798,0.15493485,0.5168515,-0.023875112,0.2309393,-0.32649305,-0.21558037,-0.04936555,0.38051212,0.1842178,0.11259993,-0.4029152,-0.1276753,-0.21213509,-0.46267703,-0.40640476,0.30995518,0.1681459,-0.4619269,-0.069699205,-0.4478821,-0.07709334,0.12521812,0.51279676,0.08867021,-0.25670758,0.41561902,0.20215017,0.25781006,-0.08866642,0.18462388,-0.05164666,-0.3426456,-0.20476085,-0.020476239,-0.18296847,-0.06839606,0.3164019,0.31748345,0.17167774,0.19429162,0.06155082,0.037491523,0.13166127,0.5223891,-0.11730502,-0.42643642,-0.43726838,0.40289766,0.075579345,0.17411135,0.013173395,0.12075744,-0.21328656,0.07417822,0.33592787,0.07499932,-0.33058655,0.057007443,-0.5274197,-0.100507125,0.2876465,0.41123474,-0.051116657,-0.15871704,-0.06641216,0.03069407,0.047082853,0.30894008,-0.40778366,0.052298,-0.08870565,0.30676004,-0.07411155,-0.013336903,-0.302875,0.11949709,0.10947161,0.012996612,0.07096919,-0.04672659,-0.24331492,0.3506016,-0.16019036,-0.41472518,-0.02156185,-0.41338813,0.16380173,0.2966202,-0.46638831,-0.053722847,-0.042311616,0.3607132,-0.057200823,-0.1854907,0.27686286
"['GO:0005618', 'GO:0006118', 'GO:0010469', 'GO:0015671', 'GO:0031012', 'GO:0040007', 'GO:0043297', 'GO:0043580', 'GO:0045097', 'GO:0048872', 'GO:0051213', 'GO:0070812', 'GO:0097455']",GO:0010469,0.52140415,0.17911112,-0.32312232,-0.0374524,-0.19182186,-0.11942506,0.5479379,0.6492743,0.7005487,-0.33953977,0.24817716,-0.5095423,-0.2891201,-0.031310517,-0.51051533,-2.0185466,0.029536478,-0.549385,-0.47768247,-0.71223575,1.8195437,0.44904807,1.1783677,0.40265307,0.29528856,0.3066184,-0.3631815,0.12858765,0.2364325,-0.347924,0.44985905,0.32819948,0.27491587,-0.18470109,0.35594124,-0.37970537,-0.7284717,-0.26856425,-0.6269368,-0.2985995,-0.23655805,0.63949734,0.062193133,0.27974167,0.33430544,0.13199392,0.4959229,-0.12698516,1.0615345,-0.63587207,-1.5629177,-1.1935933,0.817637,-0.857736,0.2959785,-0.32874122,1.3424985,0.47155398,-0.12003068,-0.25107184,0.2595085,-0.018507924,0.024160685,-0.62129825,-0.08436995,0.6956454,1.2907146,-0.30621558,-0.28140077,0.49445277,0.81412333,-0.3078813,-0.022187645,0.012191557,-0.78592587,-0.9341376,-0.11428574,0.19495662,-1.8703791,0.4537674,0.65646327,-1.159045,0.67754966,-0.21881498,0.15105183,-0.15719953,1.0506058,0.5407616,-0.42503202,0.014808899,-0.9858332,-0.199694,-0.006290545,-0.45826256,0.09492809,-0.4307406,0.57575077,-0.19321893,-0.38689226,-0.06605534
"['GO:0005618', 'GO:0006118', 'GO:0010469', 'GO:0015671', 'GO:0031012', 'GO:0040007', 'GO:0043297', 'GO:0043580', 'GO:0045097', 'GO:0048872', 'GO:0051213', 'GO:0070812', 'GO:0097455']",GO:0015671,0.426023,-0.15291116,-0.39295325,-0.23297459,0.23027445,-0.18881166,0.2446775,0.1977171,0.55381906,-0.2875264,-0.2906867,-0.2989011,0.2553815,0.48859468,-0.3338656,-0.58265626,0.49346134,-0.32249972,-0.52319664,-0.28365597,0.043474738,0.41329575,0.33633837,-0.09922458,-0.2900187,0.18195803,-0.3113541,0.30847955,0.11194881,-0.24008685,0.12936859,0.34926897,0.042979073,0.29570022,0.2704148,-0.33588976,-0.21414214,-0.34655994,-0.5061809,-0.37681672,0.3469154,-0.05440161,-0.34255913,0.43638843,-0.08299411,0.15268712,0.28042328,0.22837907,0.54094785,-0.2912231,-0.6119325,-0.5011804,0.4002719,-0.46346068,-0.14193481,0.22417647,-0.11834844,-0.15125617,-0.4037731,0.5534321,-0.36191463,-0.794795,0.07913652,-0.24398866,-0.43294328,0.20962702,-0.15873995,0.15752688,-0.4632886,-0.13377608,0.3531965,0.027269013,0.31918263,-0.18629648,0.20229436,0.16182546,-0.00037827855,-0.05949946,-0.5716645,-0.033553354,0.42263895,-0.1844918,-0.5128131,0.3015371,-0.20122477,-0.34053034,0.24043505,0.3312794,-0.30862695,-0.01376717,-0.43670446,0.02117748,-0.22557668,-0.7827534,-0.07067817,0.38703832,0.025708407,0.3915991,-0.009859627,-0.025599418
"['GO:0005618', 'GO:0006118', 'GO:0010469', 'GO:0015671', 'GO:0031012', 'GO:0040007', 'GO:0043297', 'GO:0043580', 'GO:0045097', 'GO:0048872', 'GO:0051213', 'GO:0070812', 'GO:0097455']",GO:0031012,0.14618756,0.038882043,0.005567336,0.03118129,-0.021779599,0.22964023,-0.48321643,0.57207763,1.3177208,0.32448605,-0.3986704,-0.21121371,0.4000296,0.6748256,-0.6583485,-0.91121095,-0.21934211,-0.057003982,-0.013904169,0.46302658,0.19920176,0.36153245,0.5536532,0.66724414,-1.9115264,-0.03440288,-1.1299565,0.6253393,0.0173166,0.26208287,-0.67769027,0.24340075,-0.8017251,0.98938805,0.67083275,-0.41541192,-0.4552244,-0.49871102,-1.0881612,-0.76185584,0.7027952,0.5946452,-0.972682,-0.08154839,-0.016744567,0.14471766,0.665579,-0.16394047,1.0748054,0.015089185,-0.57326466,-0.81552917,-0.009362026,-0.6941613,-0.053737603,-0.07455578,-0.66163164,-0.5013732,-1.0236194,0.056533024,0.118942834,-1.3387129,0.14692377,-0.6708952,-0.13936393,0.31079626,0.19505025,-0.24439198,0.1684204,-0.57183605,-0.0876702,-0.32531187,0.08823111,-0.50993204,0.46431977,0.22809951,1.0123811,0.37345386,-0.58692944,-0.14932968,0.98812366,-0.3721137,0.14820904,0.14368755,-0.52697647,-0.47112876,0.31659296,0.20644091,0.35294008,0.4585839,-0.79969853,-0.15438665,0.12534016,-1.793955,0.3828307,0.7912227,0.3638936,0.308914,0.3340633,-0.7156694
"['GO:0005618', 'GO:0006118', 'GO:0010469', 'GO:0015671', 'GO:0031012', 'GO:0040007', 'GO:0043297', 'GO:0043580', 'GO:0045097', 'GO:0048872', 'GO:0051213', 'GO:0070812', 'GO:0097455']",GO:0040007,0.76046944,-0.17530653,-0.5550183,0.30258343,0.035949677,0.36495477,0.6038447,0.24083233,0.061113626,-0.8147103,-0.43667263,0.25094768,-0.47602335,1.7406213,0.34248054,-0.26778194,0.10439732,-0.23414138,-0.42558363,-0.1499232,0.0130718835,0.42042658,0.25031102,-0.36885917,0.26134014,0.13539939,-0.32663676,0.41739044,0.0013948416,-0.6241413,0.80129004,1.1353185,-0.5253865,0.4766887,0.5714112,-0.40039793,-0.14485149,-0.7461666,-0.904552,-0.13596843,0.24087606,0.19487645,-0.11974011,0.9494083,0.17550753,-0.020308312,0.8172379,0.32023603,0.5064774,-0.1367777,-0.8570055,-0.67097723,0.87365913,-0.85078907,-0.32332352,0.64166075,-0.26610637,0.06810131,-0.45355782,0.09449631,-0.7335134,-0.99843216,0.16442764,-0.6758198,-0.2787325,-0.48660165,-0.06873561,-0.29100192,-0.18367258,-0.5716842,0.9289126,0.078168206,0.38085166,-0.38363773,-0.13164149,0.5092418,-0.28039142,0.81994104,-0.7211567,-0.4981556,0.62051797,-0.3777573,-0.72803384,0.79582,0.004945631,-0.8155128,0.11510109,0.64759725,-0.18059398,0.5856528,-0.7778906,-0.066061035,0.7474313,-1.1514126,-0.13990583,-0.33557642,-0.027485775,0.80352443,-0.2307721,-0.7216533
"['GO:0005618', 'GO:0006118', 'GO:0010469', 'GO:0015671', 'GO:0031012', 'GO:0040007', 'GO:0043297', 'GO:0043580', 'GO:0045097', 'GO:0048872', 'GO:0051213', 'GO:0070812', 'GO:0097455']",GO:0043297,0.6509169,-0.21316895,-0.3116395,-0.19304202,0.30407968,-0.6933002,0.032067977,0.22130224,0.5419125,-0.092260964,0.028936416,-0.36174327,0.5468145,0.683986,-0.4034441,-1.3548046,0.04514945,-0.21986324,-0.629525,0.18070818,0.15726459,0.47165814,-0.21716848,0.25203,-0.61693305,0.30426666,0.22569722,0.022413421,0.17421393,-0.2735305,0.29273278,0.52171797,0.08051561,0.16986272,0.80491835,-0.19791792,-0.6296677,-0.038024813,-0.36496702,-0.42365128,0.017427979,-0.06876114,-0.26289752,0.5156671,-0.15895768,0.2080122,-0.004505201,0.046304088,0.72947645,-0.3231517,-0.6408419,-0.7756877,0.28095078,-0.9165074,0.09351084,0.030731594,-0.047746945,-0.16945158,-0.026376462,0.808017,-0.19943973,-0.64547145,0.6377019,-0.50789624,-0.12438413,-0.15018083,0.14227903,-0.09961068,-0.7781105,-0.36475477,0.3453818,0.038396772,0.48809424,-0.12946317,-0.13356951,-0.43997392,-0.0037698871,0.098672494,-0.2492924,0.28291658,0.45495978,-0.35483322,0.29243502,0.24347508,0.12181928,-0.02187828,0.45002276,0.24720201,-0.16967957,-0.06728113,-0.48860717,-0.4084843,-0.38873145,-0.87880945,-0.32963875,0.13779007,0.33302703,0.15041149,0.21516551,0.23529314
"['GO:0005618', 'GO:0006118', 'GO:0010469', 'GO:0015671', 'GO:0031012', 'GO:0040007', 'GO:0043297', 'GO:0043580', 'GO:0045097', 'GO:0048872', 'GO:0051213', 'GO:0070812', 'GO:0097455']",GO:0043580,0.52935475,-0.29834744,-0.3428658,0.19719446,0.03371074,0.013074713,0.5275724,-0.005657124,0.5419334,-0.27055717,-0.16172904,-0.6101964,-0.008936483,0.21232387,0.020663083,-0.76768124,0.10508764,-0.18130478,-0.6326459,-0.10268311,0.35166717,0.46315637,-0.078347474,0.16980541,-0.42063275,0.31345087,-0.18729946,0.44806686,-0.065007396,-0.24025193,0.17156011,0.29872066,0.08436544,0.17765786,0.3940206,-0.26226228,-0.18351516,-0.3370668,-0.36593378,-0.20989375,0.29240987,0.046043947,0.16225682,0.279484,-0.15929708,-0.113531664,0.30258867,-0.07746685,0.50577176,-0.36978495,-0.63020396,-0.86795676,0.48022026,-0.5198903,0.1580087,0.2862143,-0.12808485,-0.03558002,0.4434591,0.50220585,0.031247545,-0.16598825,0.06413082,-0.46065918,-0.26322272,0.13812134,0.1699072,0.12812883,-0.6490505,-0.012538707,0.38799444,0.20246875,0.2506362,-0.21412581,0.04598735,-0.03463866,-0.16935486,0.20804723,-0.20346068,-0.16448547,0.41581324,-0.24301128,0.010977202,-0.072983876,-0.008598624,-0.15720618,0.5090302,0.36844096,-0.32244465,0.20936443,-0.2851901,-0.011168504,-0.01529395,-0.42429844,-0.18263857,-0.17240903,0.013101765,-0.036757138,-0.19022517,-0.07125026
"['GO:0005618', 'GO:0006118', 'GO:0010469', 'GO:0015671', 'GO:0031012', 'GO:0040007', 'GO:0043297', 'GO:0043580', 'GO:0045097', 'GO:0048872', 'GO:0051213', 'GO:0070812', 'GO:0097455']",GO:0045097,0.36980727,-0.019830897,-0.31633914,-0.01037413,0.087119624,-0.027653342,0.28789935,0.062443193,0.34456104,0.044904638,-0.17219336,-0.14329422,0.13153718,0.4109154,0.070068635,-0.5946173,0.14177659,-0.26690078,-0.2572445,-0.116673075,0.21158504,0.29192877,-0.086622745,-0.056168433,-0.49439526,0.037433416,-0.13171783,0.24625756,-0.017665483,-0.17353114,0.011436795,0.06603845,0.057645675,0.043583065,0.15846856,-0.26333556,-0.12654608,-0.34113273,-0.16175221,-0.028489433,0.12577906,0.31621426,0.011305547,0.14366224,0.19427732,0.05553647,0.13392276,0.07182426,0.40673783,-0.09089333,-0.3856603,-0.38261223,0.25736034,-0.24581015,0.19080628,0.17344354,0.024510356,-0.111807436,-0.019801442,0.2553372,-0.29514107,-0.29081106,0.00920959,-0.2624604,0.026484907,-0.0024994176,0.2710667,-0.083339415,-0.15987355,-0.10745953,0.1109754,0.093595915,0.107201375,-0.25033674,-0.054659758,-0.0025809587,0.1971531,0.13200173,-0.15299256,-0.01867735,0.2490531,-0.06103976,-0.083258525,-0.032413874,-0.15493524,-0.016804185,0.50974226,-0.03135125,-0.27757338,0.009789899,-0.3324618,0.12083095,0.0846309,-0.5730124,-0.17027426,0.10106181,0.02487361,0.0486384,-0.13156343,-0.0024571354
"['GO:0005618', 'GO:0006118', 'GO:0010469', 'GO:0015671', 'GO:0031012', 'GO:0040007', 'GO:0043297', 'GO:0043580', 'GO:0045097', 'GO:0048872', 'GO:0051213', 'GO:0070812', 'GO:0097455']",GO:0048872,0.49374974,0.36812267,-0.020231478,0.2813244,0.1832987,0.14550783,0.35797432,-0.22940993,0.60962725,0.3148503,-0.3491823,-0.3367625,-0.06057522,1.0499974,-0.16805708,-0.28822568,0.037600525,-0.63079673,-1.0263249,-0.8606244,0.9139879,-0.41662443,0.46099776,-0.04994691,-0.28193662,-0.007607249,-0.5787663,0.24071644,-0.12976141,-0.04812695,-0.2574547,0.6886427,0.32772014,0.9534258,-0.4266185,-0.59549534,-0.7401997,-0.7256955,-0.5992479,-0.34880397,-0.099939585,-0.12207878,-0.02555774,0.7609463,0.41453782,0.11589433,0.38251123,0.01601096,1.3706061,0.24860223,-0.9078687,-1.1344966,0.40223464,-0.53162,0.37473315,-0.069424495,-0.16519222,0.34793258,-0.5428535,-0.13426526,-0.026736101,-1.0037016,-0.498851,0.01482951,-0.3856098,0.19448972,0.054242577,-1.1993107,-0.8853302,-0.29374978,0.8919543,0.2982684,0.33213687,0.15969346,0.37705457,0.79813695,0.19462684,0.15944557,-0.61722714,-0.25124937,0.35621288,0.0054920083,-0.35328194,0.15343326,-0.06403477,-0.6937837,0.083134905,0.2556284,0.09579697,-0.18757781,-0.6530852,-0.093678296,0.20039207,-1.409489,-0.17532083,0.537879,-0.19544907,0.30543873,0.066497944,-0.077399544
"['GO:0005618', 'GO:0006118', 'GO:0010469', 'GO:0015671', 'GO:0031012', 'GO:0040007', 'GO:0043297', 'GO:0043580', 'GO:0045097', 'GO:0048872', 'GO:0051213', 'GO:0070812', 'GO:0097455']",GO:0051213,0.70586675,-0.27878365,0.015562487,0.46354923,-0.34233874,0.043719824,1.0087157,0.29430044,1.1374483,-0.48107308,-0.3407442,-0.42536634,-0.26228786,1.0183034,-0.5287917,-0.896655,0.022934278,-0.72117835,-1.0370964,-0.08516803,0.7208135,0.13793316,0.5145286,-0.065326326,-0.7866427,0.6521029,-0.09324363,0.059926026,0.1812611,-0.19876365,-0.21325186,-0.02099742,-0.13906875,1.0406078,0.47711617,-0.4902786,0.69928646,-0.067472115,-0.14195834,-0.38588783,0.516978,0.63631964,-0.21139212,-0.19047427,0.386681,0.36922216,-0.31109992,-0.23096964,1.3100648,0.04964885,-0.8294807,-1.2128978,0.5912046,1.1904123,-0.081474245,0.060215235,-0.060889572,-0.3154822,-0.17916572,0.029368307,-0.18235159,-0.5050518,-0.42707646,0.1329123,0.5326747,0.66661125,0.47117656,-0.5687368,0.15061903,-0.18432061,-0.25724486,0.54765016,0.10659437,-0.27889806,-0.11255894,-0.11678142,0.5262234,0.11117079,-0.84192574,-0.096059956,0.43637958,0.84257984,-0.16146936,-0.35091835,-0.3794794,-0.4965233,0.3654483,-0.70541656,-0.74036247,-0.31663343,-0.75056404,-0.00667188,-0.14155987,-0.87031204,0.12116757,0.37401587,-0.6342486,0.020429995,-0.12992164,-0.7281048
